대피소명,주소,위도,경도,유형,대피소명_정규
종로청계힐스테이트아파트 지하1층,"서울특별시 종로구 숭인동길 21, 지하1층 (숭인동, 종로청계힐스테이트)",37.57603,127.02115,민방위대피시설,종로청계힐스테이트아파트지하1층
종묘공영주차장 지하2~5층,"서울특별시 종로구 종로 157, 종묘공원 (훈정동)",37.57466,126.9941,민방위대피시설,종묘공영주차장지하2~5층
종암1동SH-VILLE(아)경로당,서울특별시 성북구 종암로9길 71,37.5974,127.03018,무더위쉼터,종암1동SH-VILLE(아)경로당
종암1동현대아이파크경로당,서울특별시 성북구 종암로21길 127,37.60282,127.02941,무더위쉼터,종암1동현대아이파크경로당
종암2동S.K(아)제2경로당,서울특별시 성북구 종암로24가길 53,37.60136,127.03688,무더위쉼터,종암2동S.K(아)제2경로당
종암2차SKVIEW(전동)지하주차장1층~2층,"서울특별시 성북구 종암로24길 35 (종암동, 종암2차 SK VIEW)",37.60177,127.03479,민방위대피시설,종암2차SKVIEW(전동)지하주차장1층~2층
종암2차SK뷰(아)경로당,서울특별시 성북구 종암로24길 35,37.60188,127.0347,무더위쉼터,종암2차SK뷰(아)경로당
종암2차아이파크경로당,서울특별시 성북구 종암로9길 71,37.59671,127.03193,무더위쉼터,종암2차아이파크경로당
종암 5-1 어린이 공원,서울특별시 성북구 종암동 134-3,37.59964,127.03663,지진대피소,종암5-1어린이공원
종암극동(아)경로당,서울특별시 성북구 북악산로29길 67,37.59508,127.03371,무더위쉼터,종암극동(아)경로당
종암동S.K(아)경로당,서울특별시 성북구 종암로24가길 53,37.60157,127.03783,무더위쉼터,종암동S.K(아)경로당
종암동래미안라센트(아)경로당,서울특별시 성북구 종암로24가길 80,37.59929,127.03926,무더위쉼터,종암동래미안라센트(아)경로당
종암동제1경로당,서울특별시 성북구 종암로21길 81-26 ,37.60185,127.03112,무더위쉼터,종암동제1경로당
종암동제2경로당,서울특별시 성북구 월곡로5나길 37,37.5988,127.03696,무더위쉼터,종암동제2경로당
종암동주민센터,서울특별시 성북구 종암로 98-8 ,37.59903,127.0352,"무더위쉼터, 한파쉼터",종암동주민센터
종암래미안(아)경로당,서울특별시 성북구 종암로25길 30,37.60103,127.03038,무더위쉼터,종암래미안(아)경로당
종암선경(아)경로당,서울특별시 성북구 종암로5길 26,37.5945,127.034,무더위쉼터,종암선경(아)경로당
종암에스케이아파트(107동 제외)지하2층,서울특별시 성북구 종암로24가길 53 (종암동),37.60118,127.03699,민방위대피시설,종암에스케이아파트(107동제외)지하2층
종암우림카이저팰리스아파트(전동)지하1층~지하3층,서울특별시 성북구 종암로 132 (종암동),37.60196,127.03349,민방위대피시설,종암우림카이저팰리스아파트(전동)지하1층~지하3층
종암중학교,서울특별시 성북구 종암로5길 80-17 (종암동),37.59285,127.03227,수해대피소,종암중학교
종암중학교 운동장,서울특별시 성북구 종암로5길 80-17 (종암동),37.59286,127.03233,지진대피소,종암중학교운동장
종암초등학교,서울특별시 동대문구 무학로44길 25(제기동),37.58189,127.03124,수해대피소,종암초등학교
종암초등학교 운동장,서울특별시 동대문구 무학로44길 25(제기동),37.58179,127.03142,지진대피소,종암초등학교운동장
종일사랑방경로당,서울특별시 성북구 종암로13가길 31,37.59756,127.03339,무더위쉼터,종일사랑방경로당
"종합운동장역 2호선,9호선 승강장(지하2층/4층)","서울특별시 송파구 올림픽로 지하 23 (잠실동, 종합운동장역)",37.51111,127.07429,민방위대피시설,"종합운동장역2호선,9호선승강장(지하2층/4층)"
좌월어린이공원,서울특별시 은평구 갈현동 513-1,37.6173,126.9133,지진대피소,좌월어린이공원
주공10단지경로당(상계8동),서울특별시 노원구 노원로 564 (상계주공10단지아파트 1018동),37.66292,127.0542,무더위쉼터,주공10단지경로당(상계8동)
주공11단지경로당,서울특별시 노원구 동일로227길 25 (상계주공11단지아파트 1110동),37.66561,127.05584,무더위쉼터,주공11단지경로당
주공11단지 지하1층 헬스장,"서울특별시 노원구 동일로227길 25 (상계동, 상계주공11단지아파트)",37.66583,127.05582,민방위대피시설,주공11단지지하1층헬스장
주공12단지경로당,서울특별시 노원구 한글비석로 530 (상계주공12단지아파트 1213동),37.66609,127.05916,무더위쉼터,주공12단지경로당
주공13단지경로당,서울특별시 노원구 한글비석로54길 92 (상계주공13단지아파트 1309동),37.66731,127.06234,무더위쉼터,주공13단지경로당
주공14단지경로당,서울특별시 노원구 동일로228길 23 (상계주공14단지아파트 경로당),37.66971,127.0595,무더위쉼터,주공14단지경로당
주공15단지 지하1층 헬스장,"서울특별시 노원구 동일로227길 26 (상계동, 상계주공15단지아파트)",37.66878,127.05373,민방위대피시설,주공15단지지하1층헬스장
주공16단지경로당,서울특별시 노원구 동일로227길 86 (상계주공16단지아파트),37.66882,127.05278,무더위쉼터,주공16단지경로당
주공19단지아파트경로당,서울특별시 도봉구 노해로70길 54 (주공19단지아파트 노인정),37.64983,127.05067,무더위쉼터,주공19단지아파트경로당
주공1단지(아)경로당,서울특별시 관악구 광신길 160,37.46594,126.92791,"무더위쉼터, 한파쉼터",주공1단지(아)경로당
주공1단지경로당,서울특별시 노원구 덕릉로 459-21 (상계주공1단지아파트 관리사무소),37.64739,127.05841,무더위쉼터,주공1단지경로당
주공1단지상가 지하1~2층,"서울특별시 노원구 월계로49길 5 (월계동, 월계1단지주공아파트)",37.6292,127.05598,민방위대피시설,주공1단지상가지하1~2층
주공1단지아파트경로당,서울특별시 도봉구 해등로 113 (주공1단지아파트),37.65402,127.03922,무더위쉼터,주공1단지아파트경로당
주공2단지(아)경로당,서울특별시 관악구 광신길 86,37.46392,126.9267,"무더위쉼터, 한파쉼터",주공2단지(아)경로당
주공2단지경로당,서울특별시 노원구 동일로215길 23 (상계주공2단지아파트 214동),37.65014,127.05841,무더위쉼터,주공2단지경로당
주공2단지상가 지하1층,"서울특별시 노원구 초안산로1길 18 (월계동, 월계주공2단지아파트)",37.62813,127.05278,민방위대피시설,주공2단지상가지하1층
주공2단지아파트경로당,서울특별시 도봉구 해등로12길 44 (주공2단지아파트),37.6528,127.04154,무더위쉼터,주공2단지아파트경로당
주공2단지아파트경로당,서울특별시 노원구 한글비석로14길 8 (주공2단지아파트 경로당),37.65777,127.07782,무더위쉼터,주공2단지아파트경로당
주공3단지경로당,서울특별시 노원구 동일로215길 48 (상계주공3단지아파트 326동),37.65232,127.06062,무더위쉼터,주공3단지경로당
주공3단지아파트경로당,서울특별시 도봉구 해등로 50 (주공3단지아파트 관리동),37.64941,127.04425,무더위쉼터,주공3단지아파트경로당
주공4단지경로당,서울특별시 노원구 동일로214길 21 (상계주공4단지아파트 407동),37.65207,127.06433,무더위쉼터,주공4단지경로당
주공4단지 상가 지하1층 주차장,"서울특별시 노원구 동일로 1362 (상계동, 상계주공4단지아파트)",37.65007,127.06222,민방위대피시설,주공4단지상가지하1층주차장
주공4단지아파트경로당,서울특별시 도봉구 덕릉로 350 (주공4단지아파트 경비실),37.64364,127.04838,무더위쉼터,주공4단지아파트경로당
주공4단지아파트경로당,서울특별시 노원구 덕릉로76길 29 (주공4단지아파트 경비실),37.65484,127.07706,무더위쉼터,주공4단지아파트경로당
주공5단지경로당,서울특별시 노원구 동일로216길 47 (상계주공5단지아파트 509동),37.6529,127.0642,무더위쉼터,주공5단지경로당
주공6단지경로당,서울특별시 노원구 한글비석로8길 41 (중계6단지주공아파트 604동),37.64891,127.07777,무더위쉼터,주공6단지경로당
"주공6단지경로당(상계6,7동)",서울특별시 노원구 노해로 508 (상계주공6단지아파트 614동),37.65387,127.06428,무더위쉼터,"주공6단지경로당(상계6,7동)"
주공7단지경로당,서울특별시 노원구 동일로 1456 (상계주공7단지아파트 경로당),37.65851,127.05999,무더위쉼터,주공7단지경로당
주공8단지경로당,서울특별시 노원구 한글비석로5길 62 (중계8단지주공아파트 801동),37.64628,127.07554,무더위쉼터,주공8단지경로당
주공9단지경로당,서울특별시 노원구 노원로 532 (상계주공9단지아파트 경로당),37.66294,127.05988,무더위쉼터,주공9단지경로당
주는교회 지하주차장 지하1층,"서울특별시 금천구 독산로 237 (독산동, 주는교회)",37.46801,126.90178,민방위대피시설,주는교회지하주차장지하1층
주영광교회,서울특별시 강북구 한천로 1004(번동),37.63831,127.03001,수해대피소,주영광교회
주함해븐아파트(지하주차장 1층),서울특별시 중랑구 용마산로 463 (망우동),37.59272,127.09829,민방위대피시설,주함해븐아파트(지하주차장1층)
중경고등학교,서울특별시 용산구 이촌로84길 34(이촌동),37.51811,126.97572,수해대피소,중경고등학교
중경고등학교 운동장,서울특별시 용산구 이촌로84길 34(이촌동),37.5174,126.97553,지진대피소,중경고등학교운동장
중계1동주민센터,서울특별시 노원구 한글비석로 279,37.65259,127.07752,"무더위쉼터, 한파쉼터",중계1동주민센터
중계1동주민센터 지하1층,"서울특별시 노원구 한글비석로 279 (중계동, 중계1동주민센터)",37.65255,127.0775,민방위대피시설,중계1동주민센터지하1층
"중계2,3동주민센터",서울특별시 노원구 노원로17길 56,37.64208,127.06875,"무더위쉼터, 한파쉼터","중계2,3동주민센터"
,,,,,
"중계2,3동 주민센터 지하1층",서울특별시 노원구 노원로17길 56 (중계동),37.64212,127.06871,민방위대피시설,"중계2,3동주민센터지하1층"
중계2단지아파트경로당,서울특별시 노원구 동일로208길 19 (중계무지개아파트),37.64454,127.06514,무더위쉼터,중계2단지아파트경로당
중계4단지목화아파트경로당,서울특별시 노원구 노원로 311,37.6433,127.0698,"무더위쉼터, 한파쉼터",중계4단지목화아파트경로당
중계4동주민센터,서울특별시 노원구 덕릉로82길 50,37.65881,127.07796,"무더위쉼터, 한파쉼터",중계4동주민센터
중계4동주민센터 지하1층,"서울특별시 노원구 덕릉로82길 50 (중계동, 중계4동주민센터)",37.65878,127.07796,민방위대피시설,중계4동주민센터지하1층
중계5단지경로당,서울특별시 노원구 중계로 230 (중계5단지주공아파트 관리사무소/경로당),37.65169,127.07503,무더위쉼터,중계5단지경로당
중계7단지경로당,서울특별시 노원구 한글비석로8길 42 (주공7단지아파트 경로당),37.64743,127.0798,무더위쉼터,중계7단지경로당
중계9단지아파트경로당,서울특별시 노원구 노원로16길 15,37.64248,127.07366,"무더위쉼터, 한파쉼터",중계9단지아파트경로당
중계그린아파트 상가 지하1층,"서울특별시 노원구 동일로207길 23, 동은유치원 (중계동)",37.64203,127.06411,민방위대피시설,중계그린아파트상가지하1층
중계동부경로당,서울특별시 노원구 동일로207길 17 (중계그린아파트 동부경로당),37.64407,127.06373,무더위쉼터,중계동부경로당
중계무지개 아파트상가 지하1층,"서울특별시 노원구 동일로208길 19 (중계동, 중계무지개아파트)",37.64494,127.06532,민방위대피시설,중계무지개아파트상가지하1층
중계본동주민센터,서울특별시 노원구 중계로 143,37.64777,127.08035,"무더위쉼터, 한파쉼터",중계본동주민센터
중계본동주민센터 지하 1층 시설,"서울특별시 노원구 중계로 143 (중계동, 중계본동주민센터)",37.64781,127.08033,민방위대피시설,중계본동주민센터지하1층시설
중계불암경로당,"서울특별시 노원구 중계로 184 (라이프청구신동아아파트 독서,회의실,관리)",37.65145,127.07931,무더위쉼터,중계불암경로당
